"current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff","weather_description","current_luminosity","humidity","cloudiness","wind_speed","year","month","day","hour","minutes"
93,93,0,43,43,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,23.0,45
92,92,0,44,44,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,24.0,25
92,92,0,44,44,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,24.0,5
92,92,0,44,44,0,"nuvens dispersas","DARK",93,40,2,2019,2,28,22.0,45
92,92,0,44,44,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,23.0,25
92,92,0,44,44,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,23.0,5
92,92,0,44,44,0,"nuvens quebradas","DARK",93,75,3,2019,2,28,21.0,45
92,92,0,44,44,0,"nuvens dispersas","DARK",93,40,2,2019,2,28,22.0,25
92,92,0,44,44,0,"nuvens dispersas","DARK",93,40,2,2019,2,28,22.0,5
51,93,42,79,43,36,"céu pouco nublado","DARK",87,20,3,2019,2,28,20.0,45
11,94,83,369,43,326,"nuvens quebradas","DARK",93,75,3,2019,2,28,21.0,25
10,90,80,406,45,361,"nuvens quebradas","DARK",93,75,3,2019,2,28,21.0,5
13,94,81,312,43,269,"algumas nuvens","LOW_LIGHT",87,20,4,2019,2,28,19.0,45
69,92,23,58,44,14,"céu pouco nublado","DARK",87,20,3,2019,2,28,20.0,25
38,93,55,106,43,63,"céu pouco nublado","DARK",87,20,3,2019,2,28,20.0,5
18,94,76,225,43,182,"algumas nuvens","LIGHT",82,20,4,2019,2,28,18.0,45
47,92,45,86,44,42,"algumas nuvens","LOW_LIGHT",87,20,4,2019,2,28,19.0,25
92,92,0,44,44,0,"algumas nuvens","LOW_LIGHT",87,20,4,2019,2,28,19.0,5
92,92,0,44,44,0,"algumas nuvens","LIGHT",82,20,4,2019,2,28,17.0,45
69,92,23,58,44,14,"algumas nuvens","LIGHT",82,20,4,2019,2,28,18.0,25
93,93,0,43,43,0,"algumas nuvens","LIGHT",82,20,4,2019,2,28,18.0,5
93,93,0,43,43,0,"algumas nuvens","LIGHT",82,20,3,2019,2,28,16.0,45
93,93,0,43,43,0,"algumas nuvens","LIGHT",82,20,4,2019,2,28,17.0,25
93,93,0,43,43,0,"algumas nuvens","LIGHT",82,20,4,2019,2,28,17.0,5
93,93,0,43,43,0,"céu claro","LIGHT",76,0,2,2019,2,28,15.0,45
92,92,0,44,44,0,"algumas nuvens","LIGHT",82,20,3,2019,2,28,16.0,25
92,92,0,44,44,0,"algumas nuvens","LIGHT",82,20,3,2019,2,28,16.0,5
92,92,0,44,44,0,"céu claro","LIGHT",71,0,2,2019,2,28,14.0,45
92,92,0,44,44,0,"céu claro","LIGHT",76,0,2,2019,2,28,15.0,25
92,92,0,44,44,0,"céu claro","LIGHT",76,0,2,2019,2,28,15.0,5
92,92,0,44,44,0,"céu claro","LIGHT",71,0,3,2019,2,28,13.0,45
92,92,0,44,44,0,"céu claro","LIGHT",71,0,2,2019,2,28,14.0,25
92,92,0,44,44,0,"céu claro","LIGHT",71,0,2,2019,2,28,14.0,5
30,92,62,135,44,91,"céu claro","LIGHT",81,0,1,2019,2,28,12.0,45
6,90,84,677,45,632,"céu claro","LIGHT",71,0,3,2019,2,28,13.0,25
5,96,91,813,42,771,"céu claro","LIGHT",71,0,3,2019,2,28,13.0,5
4,90,86,1016,45,971,"céu claro","LIGHT",93,0,1,2019,2,28,11.0,45
6,89,83,677,45,632,"céu claro","LIGHT",81,0,1,2019,2,28,12.0,25
8,96,88,508,42,466,"céu claro","LIGHT",81,0,1,2019,2,28,12.0,5
15,90,75,271,45,226,"algumas nuvens","LIGHT",93,12,1,2019,2,28,10.0,45
37,94,57,109,43,66,"céu claro","LIGHT",93,0,1,2019,2,28,11.0,25
22,94,72,184,43,141,"céu claro","LIGHT",93,0,1,2019,2,28,11.0,5
25,94,69,162,43,119,"algumas nuvens","LIGHT",100,20,1,2019,2,28,9.0,45
21,91,70,193,44,149,"algumas nuvens","LIGHT",93,12,1,2019,2,28,10.0,25
32,91,59,127,44,83,"algumas nuvens","LIGHT",93,12,1,2019,2,28,10.0,5
28,92,64,145,44,101,"algumas nuvens","DARK",100,20,0,2019,2,28,8.0,45
23,91,68,176,44,132,"algumas nuvens","LIGHT",100,20,1,2019,2,28,9.0,25
29,92,63,140,44,96,"algumas nuvens","LIGHT",100,20,1,2019,2,28,9.0,5
37,92,55,109,44,65,"algumas nuvens","DARK",100,20,1,2019,2,28,7.0,45
66,93,27,61,43,18,"algumas nuvens","DARK",100,20,0,2019,2,28,8.0,25
92,92,0,44,44,0,"algumas nuvens","DARK",100,20,0,2019,2,28,8.0,5
92,92,0,44,44,0,"nuvens dispersas","DARK",100,48,0,2019,2,28,6.0,45
92,92,0,44,44,0,"algumas nuvens","DARK",100,20,1,2019,2,28,7.0,25
92,92,0,44,44,0,"algumas nuvens","DARK",100,20,1,2019,2,28,7.0,5
92,92,0,44,44,0,"céu claro","DARK",100,0,0,2019,2,28,5.0,45
92,92,0,44,44,0,"nuvens dispersas","DARK",100,48,0,2019,2,28,6.0,25
92,92,0,44,44,0,"nuvens dispersas","DARK",100,48,0,2019,2,28,6.0,5
92,92,0,44,44,0,"tempo nublado","DARK",100,88,1,2019,2,28,4.0,45
92,92,0,44,44,0,"céu claro","DARK",100,0,0,2019,2,28,5.0,25
92,92,0,44,44,0,"céu claro","DARK",100,0,0,2019,2,28,5.0,5
92,92,0,44,44,0,"tempo nublado","DARK",100,88,1,2019,2,28,3.0,45
92,92,0,44,44,0,"tempo nublado","DARK",100,88,1,2019,2,28,4.0,25
92,92,0,44,44,0,"tempo nublado","DARK",100,88,1,2019,2,28,4.0,5
92,92,0,44,44,0,"algumas nuvens","DARK",100,20,1,2019,2,28,2.0,45
92,92,0,44,44,0,"tempo nublado","DARK",100,88,1,2019,2,28,3.0,25
92,92,0,44,44,0,"tempo nublado","DARK",100,88,1,2019,2,28,3.0,5
92,92,0,44,44,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,45
92,92,0,44,44,0,"algumas nuvens","DARK",100,20,1,2019,2,28,2.0,25
92,92,0,44,44,0,"algumas nuvens","DARK",100,20,1,2019,2,28,2.0,5
92,92,0,44,44,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,45
92,92,0,44,44,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,25
92,92,0,44,44,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,5
92,92,0,44,44,0,"céu claro","DARK",93,0,1,2019,2,27,23.0,45
92,92,0,44,44,0,"céu claro","DARK",100,0,0,2019,2,27,24.0,25
92,92,0,44,44,0,"céu claro","DARK",100,0,0,2019,2,27,24.0,5
92,92,0,44,44,0,"céu claro","DARK",93,0,0,2019,2,27,22.0,45
92,92,0,44,44,0,"céu claro","DARK",93,0,1,2019,2,27,23.0,25
92,92,0,44,44,0,"céu claro","DARK",93,0,1,2019,2,27,23.0,5
92,92,0,44,44,0,"algumas nuvens","DARK",87,20,0,2019,2,27,21.0,45
92,92,0,44,44,0,"céu claro","DARK",93,0,0,2019,2,27,22.0,25
92,92,0,44,44,0,"céu claro","DARK",93,0,0,2019,2,27,22.0,5
92,92,0,44,44,0,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,45
92,92,0,44,44,0,"algumas nuvens","DARK",87,20,0,2019,2,27,21.0,25
93,93,0,43,43,0,"algumas nuvens","DARK",87,20,0,2019,2,27,21.0,5
47,93,46,86,43,43,"algumas nuvens","LOW_LIGHT",76,20,1,2019,2,27,19.0,45
19,94,75,213,43,170,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,25
16,91,75,254,44,210,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,5
15,93,78,271,43,228,"algumas nuvens","LIGHT",72,20,2,2019,2,27,18.0,45
24,94,70,169,43,126,"algumas nuvens","LOW_LIGHT",76,20,1,2019,2,27,19.0,25
92,92,0,44,44,0,"algumas nuvens","LOW_LIGHT",76,20,1,2019,2,27,19.0,5
92,92,0,44,44,0,"nuvens dispersas","LIGHT",67,40,2,2019,2,27,17.0,45
93,93,0,43,43,0,"algumas nuvens","LIGHT",72,20,2,2019,2,27,18.0,25
93,93,0,43,43,0,"algumas nuvens","LIGHT",72,20,2,2019,2,27,18.0,5
93,93,0,43,43,0,"nuvens dispersas","LIGHT",72,40,3,2019,2,27,16.0,45
93,93,0,43,43,0,"nuvens dispersas","LIGHT",67,40,2,2019,2,27,17.0,25
93,93,0,43,43,0,"nuvens dispersas","LIGHT",67,40,2,2019,2,27,17.0,5
93,93,0,43,43,0,"nuvens dispersas","LIGHT",72,40,4,2019,2,27,15.0,45
93,93,0,43,43,0,"nuvens dispersas","LIGHT",72,40,3,2019,2,27,16.0,25
92,92,0,44,44,0,"nuvens dispersas","LIGHT",72,40,3,2019,2,27,16.0,5
92,92,0,44,44,0,"chuva moderada","LIGHT",76,75,3,2019,2,27,14.0,45
92,92,0,44,44,0,"nuvens dispersas","LIGHT",72,40,4,2019,2,27,15.0,25
92,92,0,44,44,0,"nuvens dispersas","LIGHT",72,40,4,2019,2,27,15.0,5
92,92,0,44,44,0,"nuvens quebrados","LIGHT",77,75,5,2019,2,27,13.0,45
92,92,0,44,44,0,"chuva moderada","LIGHT",76,75,3,2019,2,27,14.0,25
92,92,0,44,44,0,"chuva moderada","LIGHT",76,75,3,2019,2,27,14.0,5
92,92,0,44,44,0,"nuvens quebrados","LIGHT",62,75,7,2019,2,27,12.0,45
92,92,0,44,44,0,"nuvens quebrados","LIGHT",77,75,5,2019,2,27,13.0,25
93,93,0,43,43,0,"nuvens quebrados","LIGHT",77,75,5,2019,2,27,13.0,5
93,93,0,43,43,0,"nuvens dispersas","LIGHT",58,40,7,2019,2,27,11.0,45
93,93,0,43,43,0,"nuvens quebrados","LIGHT",62,75,7,2019,2,27,12.0,25
93,93,0,43,43,0,"nuvens quebrados","LIGHT",62,75,7,2019,2,27,12.0,5
93,93,0,43,43,0,"nuvens dispersas","LIGHT",58,40,6,2019,2,27,10.0,45
93,93,0,43,43,0,"nuvens dispersas","LIGHT",58,40,7,2019,2,27,11.0,25
93,93,0,43,43,0,"nuvens dispersas","LIGHT",58,40,7,2019,2,27,11.0,5
37,94,57,109,43,66,"nuvens dispersas","LIGHT",62,40,5,2019,2,27,9.0,45
24,93,69,169,43,126,"nuvens dispersas","LIGHT",58,40,6,2019,2,27,10.0,25
25,91,66,162,44,118,"nuvens dispersas","LIGHT",58,40,6,2019,2,27,10.0,5
28,92,64,145,44,101,"algumas nuvens","DARK",62,20,5,2019,2,27,8.0,45
28,92,64,145,44,101,"nuvens dispersas","LIGHT",62,40,5,2019,2,27,9.0,25
37,93,56,109,43,66,"nuvens dispersas","LIGHT",62,40,5,2019,2,27,9.0,5
41,93,52,99,43,56,"céu claro","DARK",71,0,5,2019,2,27,7.0,45
61,93,32,66,43,23,"algumas nuvens","DARK",62,20,5,2019,2,27,8.0,25
93,93,0,43,43,0,"algumas nuvens","DARK",62,20,5,2019,2,27,8.0,5
93,93,0,43,43,0,"céu claro","DARK",62,0,5,2019,2,27,6.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,5,2019,2,27,7.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,5,2019,2,27,7.0,5
93,93,0,43,43,0,"céu claro","DARK",67,0,6,2019,2,27,5.0,45
93,93,0,43,43,0,"céu claro","DARK",62,0,5,2019,2,27,6.0,25
93,93,0,43,43,0,"céu claro","DARK",62,0,5,2019,2,27,6.0,5
93,93,0,43,43,0,"céu claro","DARK",81,0,2,2019,2,27,4.0,45
93,93,0,43,43,0,"céu claro","DARK",67,0,6,2019,2,27,5.0,25
93,93,0,43,43,0,"céu claro","DARK",67,0,6,2019,2,27,5.0,5
93,93,0,43,43,0,"céu claro","DARK",76,0,2,2019,2,27,3.0,45
93,93,0,43,43,0,"céu claro","DARK",81,0,2,2019,2,27,4.0,25
93,93,0,43,43,0,"céu claro","DARK",81,0,2,2019,2,27,4.0,5
93,93,0,43,43,0,"céu claro","DARK",76,0,1,2019,2,27,2.0,45
93,93,0,43,43,0,"céu claro","DARK",76,0,2,2019,2,27,3.0,25
93,93,0,43,43,0,"céu claro","DARK",76,0,2,2019,2,27,3.0,5
66,93,27,61,43,18,"céu claro","DARK",71,0,2,2019,2,27,1.0,45
72,92,20,56,44,12,"céu claro","DARK",76,0,1,2019,2,27,2.0,25
92,92,0,44,44,0,"céu claro","DARK",76,0,1,2019,2,27,2.0,5
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,5
93,93,0,43,43,0,"céu claro","DARK",55,0,1,2019,2,26,23.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,1,2019,2,26,24.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,1,2019,2,26,24.0,5
93,93,0,43,43,0,"céu claro","DARK",67,0,1,2019,2,26,22.0,45
93,93,0,43,43,0,"céu claro","DARK",55,0,1,2019,2,26,23.0,25
93,93,0,43,43,0,"céu claro","DARK",55,0,1,2019,2,26,23.0,5
93,93,0,43,43,0,"céu claro","DARK",62,0,1,2019,2,26,21.0,45
93,93,0,43,43,0,"céu claro","DARK",67,0,1,2019,2,26,22.0,25
93,93,0,43,43,0,"céu claro","DARK",67,0,1,2019,2,26,22.0,5
93,93,0,43,43,0,"céu claro","DARK",59,0,2,2019,2,26,20.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,1,2019,2,26,21.0,25
71,92,21,57,44,13,"céu claro","DARK",62,0,1,2019,2,26,21.0,5
93,93,0,43,43,0,"céu claro","LOW_LIGHT",42,0,1,2019,2,26,19.0,45
93,93,0,43,43,0,"céu claro","DARK",59,0,2,2019,2,26,20.0,25
93,93,0,43,43,0,"céu claro","DARK",59,0,2,2019,2,26,20.0,5
70,93,23,58,43,15,"céu claro","LIGHT",42,0,2,2019,2,26,18.0,45
41,92,51,99,44,55,"céu claro","LOW_LIGHT",42,0,1,2019,2,26,19.0,25
52,93,41,78,43,35,"céu claro","LOW_LIGHT",42,0,1,2019,2,26,19.0,5
49,92,43,82,44,38,"céu claro","LIGHT",40,0,3,2019,2,26,17.0,45
93,93,0,43,43,0,"céu claro","LIGHT",42,0,2,2019,2,26,18.0,25
92,92,0,44,44,0,"céu claro","LIGHT",42,0,2,2019,2,26,18.0,5
92,92,0,44,44,0,"céu claro","LIGHT",33,0,3,2019,2,26,16.0,45
93,93,0,43,43,0,"céu claro","LIGHT",40,0,3,2019,2,26,17.0,25
93,93,0,43,43,0,"céu claro","LIGHT",40,0,3,2019,2,26,17.0,5
93,93,0,43,43,0,"céu claro","LIGHT",31,0,4,2019,2,26,15.0,45
92,92,0,44,44,0,"céu claro","LIGHT",33,0,3,2019,2,26,16.0,25
92,92,0,44,44,0,"céu claro","LIGHT",33,0,3,2019,2,26,16.0,5
92,92,0,44,44,0,"céu claro","LIGHT",33,0,5,2019,2,26,14.0,45
73,93,20,55,43,12,"céu claro","LIGHT",31,0,4,2019,2,26,15.0,25
92,92,0,44,44,0,"céu claro","LIGHT",31,0,4,2019,2,26,15.0,5
92,92,0,44,44,0,"céu claro","LIGHT",40,0,5,2019,2,26,13.0,45
92,92,0,44,44,0,"céu claro","LIGHT",33,0,5,2019,2,26,14.0,25
92,92,0,44,44,0,"céu claro","LIGHT",33,0,5,2019,2,26,14.0,5
92,92,0,44,44,0,"céu claro","LIGHT",48,0,4,2019,2,26,12.0,45
92,92,0,44,44,0,"céu claro","LIGHT",40,0,5,2019,2,26,13.0,25
92,92,0,44,44,0,"céu claro","LIGHT",40,0,5,2019,2,26,13.0,5
93,93,0,43,43,0,"céu claro","LIGHT",51,0,4,2019,2,26,11.0,45
37,92,55,109,44,65,"céu claro","LIGHT",48,0,4,2019,2,26,12.0,25
28,92,64,145,44,101,"céu claro","LIGHT",48,0,4,2019,2,26,12.0,5
18,92,74,225,44,181,"céu claro","LIGHT",58,0,4,2019,2,26,10.0,45
29,92,63,140,44,96,"céu claro","LIGHT",51,0,4,2019,2,26,11.0,25
18,95,77,225,42,183,"céu claro","LIGHT",51,0,4,2019,2,26,11.0,5
20,94,74,203,43,160,"céu claro","LIGHT",71,0,3,2019,2,26,9.0,45
17,91,74,239,44,195,"céu claro","LIGHT",58,0,4,2019,2,26,10.0,25
14,93,79,290,43,247,"céu claro","LIGHT",58,0,4,2019,2,26,10.0,5
32,93,61,127,43,84,"céu claro","DARK",62,0,5,2019,2,26,8.0,45
26,92,66,156,44,112,"céu claro","LIGHT",71,0,3,2019,2,26,9.0,25
35,93,58,116,43,73,"céu claro","LIGHT",71,0,3,2019,2,26,9.0,5
43,93,50,94,43,51,"céu claro","DARK",62,0,5,2019,2,26,7.0,45
59,93,34,68,43,25,"céu claro","DARK",62,0,5,2019,2,26,8.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,8.0,5
92,92,0,44,44,0,"céu claro","DARK",62,0,4,2019,2,26,6.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,7.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,7.0,5
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,5.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,4,2019,2,26,6.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,4,2019,2,26,6.0,5
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,4.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,5.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,5.0,5
92,92,0,44,44,0,"céu claro","DARK",66,0,3,2019,2,26,3.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,4.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,5,2019,2,26,4.0,5
92,92,0,44,44,0,"céu claro","DARK",62,0,2,2019,2,26,2.0,45
92,92,0,44,44,0,"céu claro","DARK",66,0,3,2019,2,26,3.0,25
92,92,0,44,44,0,"céu claro","DARK",66,0,3,2019,2,26,3.0,5
92,92,0,44,44,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,2,2019,2,26,2.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,2,2019,2,26,2.0,5
92,92,0,44,44,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,45
92,92,0,44,44,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,25
92,92,0,44,44,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,5
92,92,0,44,44,0,"céu claro","DARK",76,0,0,2019,2,25,23.0,45
92,92,0,44,44,0,"céu claro","DARK",62,0,2,2019,2,25,24.0,25
92,92,0,44,44,0,"céu claro","DARK",62,0,2,2019,2,25,24.0,5
92,92,0,44,44,0,"céu claro","DARK",81,0,1,2019,2,25,22.0,45
93,93,0,43,43,0,"céu claro","DARK",76,0,0,2019,2,25,23.0,25
93,93,0,43,43,0,"céu claro","DARK",76,0,0,2019,2,25,23.0,5
93,93,0,43,43,0,"céu claro","DARK",71,0,1,2019,2,25,21.0,45
93,93,0,43,43,0,"céu claro","DARK",81,0,1,2019,2,25,22.0,25
93,93,0,43,43,0,"céu claro","DARK",81,0,1,2019,2,25,22.0,5
93,93,0,43,43,0,"céu claro","DARK",72,0,1,2019,2,25,20.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,1,2019,2,25,21.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,1,2019,2,25,21.0,5
93,93,0,43,43,0,"céu claro","LOW_LIGHT",67,0,2,2019,2,25,19.0,45
93,93,0,43,43,0,"céu claro","DARK",72,0,1,2019,2,25,20.0,25
43,93,50,94,43,51,"céu claro","DARK",72,0,1,2019,2,25,20.0,5
24,91,67,169,44,125,"céu claro","LIGHT",40,0,2,2019,2,25,18.0,45
49,92,43,82,44,38,"céu claro","LOW_LIGHT",67,0,2,2019,2,25,19.0,25
93,93,0,43,43,0,"céu claro","LOW_LIGHT",67,0,2,2019,2,25,19.0,5
93,93,0,43,43,0,"céu claro","LIGHT",46,0,2,2019,2,25,17.0,45
92,92,0,44,44,0,"céu claro","LIGHT",40,0,2,2019,2,25,18.0,25
93,93,0,43,43,0,"céu claro","LIGHT",40,0,2,2019,2,25,18.0,5
93,93,0,43,43,0,"céu claro","LIGHT",56,0,2,2019,2,25,16.0,45
69,92,23,58,44,14,"céu claro","LIGHT",46,0,2,2019,2,25,17.0,25
92,92,0,44,44,0,"céu claro","LIGHT",46,0,2,2019,2,25,17.0,5
92,92,0,44,44,0,"céu claro","LIGHT",38,0,2,2019,2,25,15.0,45
93,93,0,43,43,0,"céu claro","LIGHT",56,0,2,2019,2,25,16.0,25
93,93,0,43,43,0,"céu claro","LIGHT",56,0,2,2019,2,25,16.0,5
93,93,0,43,43,0,"céu claro","LIGHT",37,0,3,2019,2,25,14.0,45
93,93,0,43,43,0,"céu claro","LIGHT",38,0,2,2019,2,25,15.0,25
93,93,0,43,43,0,"céu claro","LIGHT",38,0,2,2019,2,25,15.0,5
93,93,0,43,43,0,"céu claro","LIGHT",42,0,4,2019,2,25,13.0,45
93,93,0,43,43,0,"céu claro","LIGHT",37,0,3,2019,2,25,14.0,25
93,93,0,43,43,0,"céu claro","LIGHT",37,0,3,2019,2,25,14.0,5
93,93,0,43,43,0,"céu claro","LIGHT",42,0,5,2019,2,25,12.0,45
93,93,0,43,43,0,"céu claro","LIGHT",42,0,4,2019,2,25,13.0,25
93,93,0,43,43,0,"céu claro","LIGHT",42,0,4,2019,2,25,13.0,5
93,93,0,43,43,0,"céu claro","LIGHT",51,0,5,2019,2,25,11.0,45
93,93,0,43,43,0,"céu claro","LIGHT",42,0,5,2019,2,25,12.0,25
93,93,0,43,43,0,"céu claro","LIGHT",42,0,5,2019,2,25,12.0,5
93,93,0,43,43,0,"céu claro","LIGHT",54,0,5,2019,2,25,10.0,45
26,92,66,156,44,112,"céu claro","LIGHT",51,0,5,2019,2,25,11.0,25
37,92,55,109,44,65,"céu claro","LIGHT",51,0,5,2019,2,25,11.0,5
33,91,58,123,44,79,"céu claro","LIGHT",58,0,5,2019,2,25,9.0,45
26,94,68,156,43,113,"céu claro","LIGHT",54,0,5,2019,2,25,10.0,25
23,92,69,176,44,132,"céu claro","LIGHT",54,0,5,2019,2,25,10.0,5
19,91,72,214,44,170,"céu claro","DARK",58,0,5,2019,2,25,8.0,45
22,92,70,184,44,140,"céu claro","LIGHT",58,0,5,2019,2,25,9.0,25
27,91,64,150,44,106,"céu claro","LIGHT",58,0,5,2019,2,25,9.0,5
40,93,53,101,43,58,"céu claro","DARK",58,0,5,2019,2,25,7.0,45
54,92,38,75,44,31,"céu claro","DARK",58,0,5,2019,2,25,8.0,25
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,8.0,5
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,6.0,45
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,7.0,25
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,7.0,5
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,5.0,45
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,6.0,25
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,6.0,5
93,93,0,43,43,0,"céu claro","DARK",58,0,4,2019,2,25,4.0,45
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,5.0,25
93,93,0,43,43,0,"céu claro","DARK",58,0,5,2019,2,25,5.0,5
93,93,0,43,43,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,45
93,93,0,43,43,0,"céu claro","DARK",58,0,4,2019,2,25,4.0,25
93,93,0,43,43,0,"céu claro","DARK",58,0,4,2019,2,25,4.0,5
93,93,0,43,43,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,45
93,93,0,43,43,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,25
93,93,0,43,43,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,5
93,93,0,43,43,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,5
93,93,0,43,43,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,45
93,93,0,43,43,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,25
93,93,0,43,43,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,5
93,93,0,43,43,0,"céu claro","DARK",76,0,1,2019,2,24,23.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,24,24.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,24,24.0,5
93,93,0,43,43,0,"céu claro","DARK",76,0,0,2019,2,24,22.0,45
93,93,0,43,43,0,"céu claro","DARK",76,0,1,2019,2,24,23.0,25
93,93,0,43,43,0,"céu claro","DARK",76,0,1,2019,2,24,23.0,5
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,24,21.0,45
93,93,0,43,43,0,"céu claro","DARK",76,0,0,2019,2,24,22.0,25
93,93,0,43,43,0,"céu claro","DARK",76,0,0,2019,2,24,22.0,5
93,93,0,43,43,0,"céu claro","DARK",67,0,2,2019,2,24,20.0,45
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,24,21.0,25
93,93,0,43,43,0,"céu claro","DARK",71,0,2,2019,2,24,21.0,5
93,93,0,43,43,0,"céu claro","LOW_LIGHT",52,0,1,2019,2,24,19.0,45
92,92,0,44,44,0,"céu claro","DARK",67,0,2,2019,2,24,20.0,25
93,93,0,43,43,0,"céu claro","DARK",67,0,2,2019,2,24,20.0,5
93,93,0,43,43,0,"céu claro","LIGHT",52,0,2,2019,2,24,18.0,45
92,92,0,44,44,0,"céu claro","LOW_LIGHT",52,0,1,2019,2,24,19.0,25
92,92,0,44,44,0,"céu claro","LOW_LIGHT",52,0,1,2019,2,24,19.0,5
92,92,0,44,44,0,"céu claro","LIGHT",42,0,2,2019,2,24,17.0,45
92,92,0,44,44,0,"céu claro","LIGHT",52,0,2,2019,2,24,18.0,25
92,92,0,44,44,0,"céu claro","LIGHT",52,0,2,2019,2,24,18.0,5
92,92,0,44,44,0,"céu claro","LIGHT",40,0,2,2019,2,24,16.0,45
93,93,0,43,43,0,"céu claro","LIGHT",42,0,2,2019,2,24,17.0,25
93,93,0,43,43,0,"céu claro","LIGHT",42,0,2,2019,2,24,17.0,5
93,93,0,43,43,0,"céu claro","LIGHT",31,0,2,2019,2,24,15.0,45
93,93,0,43,43,0,"céu claro","LIGHT",40,0,2,2019,2,24,16.0,25
93,93,0,43,43,0,"céu claro","LIGHT",40,0,2,2019,2,24,16.0,5
93,93,0,43,43,0,"céu claro","LIGHT",33,0,3,2019,2,24,14.0,45
93,93,0,43,43,0,"céu claro","LIGHT",31,0,2,2019,2,24,15.0,25
93,93,0,43,43,0,"céu claro","LIGHT",31,0,2,2019,2,24,15.0,5
93,93,0,43,43,0,"céu claro","LIGHT",35,0,4,2019,2,24,13.0,45
93,93,0,43,43,0,"céu claro","LIGHT",33,0,3,2019,2,24,14.0,25
93,93,0,43,43,0,"céu claro","LIGHT",33,0,3,2019,2,24,14.0,5
93,93,0,43,43,0,"céu claro","LIGHT",39,0,3,2019,2,24,12.0,45
